ecoinvent id,ecoinvent activity label,label IO product
ef58be39-90b5-4c19-8486-6662adcad817,"rape seed production, Swiss integrated production, intensive",Crops nec
d82145f4-7a26-442f-895d-2f4fefb95f81,"rare earth concentrate production, 70% REO, from bastn��_��___site",Other non-ferrous metal ores and concentrates
7214aec7-2435-4dfe-a33b-a91c87fa9a80,rare earth oxides production from bastn��_��___site concentrate,Chemicals nec
7214aec7-2435-4dfe-a33b-a91c87fa9a80,rare earth oxides production from bastn��_��___site concentrate,Chemicals nec
7214aec7-2435-4dfe-a33b-a91c87fa9a80,rare earth oxides production from bastn��_��___site concentrate,Chemicals nec
7214aec7-2435-4dfe-a33b-a91c87fa9a80,rare earth oxides production from bastn��_��___site concentrate,Chemicals nec
7214aec7-2435-4dfe-a33b-a91c87fa9a80,rare earth oxides production from bastn��_��___site concentrate,Other non-ferrous metal ores and concentrates
fe122068-60fd-45f9-ab37-f316fb436496,"recultivation, bauxite mine",Construction work
521b2109-1530-49f4-bf92-95ac36125115,"recultivation, bentonite mine",Construction work
d8a48877-3790-4ef2-8577-8704728e5f87,"recultivation, ilmenite mine",Construction work
cfc107f2-fdfd-41bc-8a39-9bcca92213ca,"recultivation, iron mine",Construction work
fd8b8e03-8099-4b64-8379-96db8f542e89,"recultivation, limestone mine",Construction work
8821bbb2-e0fc-4f5b-96cf-97b819fc38be,"recultivation, shale quarry",Construction work
c860c845-eb2e-4cab-a71d-c17df5bef441,"reefer production, intermodal shipping container, 40-foot, high-cube, carbon dioxide, liquid as refrigerant",Machinery and equipment n.e.c.
e8c80d67-fe14-4b78-a1e6-b934566a7c20,"reefer production, intermodal shipping container, 40-foot, high-cube, R134a as refrigerant",Machinery and equipment n.e.c.
580fb2df-68c5-4150-b762-75ec2fcf453e,"refinery gas, burned in furnace",Refinery Gas
0a3fbe2c-dd32-4a2a-80d2-d711a469f5c4,"refractory production, basic, packed",Inert/metal/hazardous waste for treatment: landfill
84c6a287-ee35-445f-90f3-cb98df13f97a,"refractory production, fireclay, packed",Inert/metal/hazardous waste for treatment: landfill
d11cf9a0-2d9a-4e9e-b6a4-fbc70978de0a,"refractory production, high aluminium oxide, packed",Inert/metal/hazardous waste for treatment: landfill
f71dadab-ba23-4009-b8dd-bae88957264b,refrigerant R134a production,Chemicals nec
ef0dce85-b22c-4f9e-85d2-fc15ae8daa35,"refrigeration machine production, carbon dioxide, liquid as refrigerant",Machinery and equipment n.e.c.
65911715-2c7d-474d-9999-6e9ef6ccc4bf,"refrigeration machine production, R134a as refrigerant",Machinery and equipment n.e.c.
4b1a1c71-4796-4ab6-8081-746b6506a3e3,reinforcing steel production,Basic iron and steel and of ferro-alloys and first products thereof
b5ebdd8f-ec63-42a7-b202-0680ebcbfbbd,"residential sewer grid construction, 0.087 km",Machinery and equipment n.e.c.
446fc2cc-233b-494d-8064-4baf5e1f37b9,residual material landfill construction,Construction work
725069ba-0f4d-4c9e-b263-de1daf2079ee,"resistor production, auxilliaries and energy use",Electrical machinery and apparatus n.e.c.
81e670f8-5bd4-40b8-8873-da0eaac553c5,"resistor production, metal film type, through-hole mounting",Electrical machinery and apparatus n.e.c.
e32c59aa-52fd-4f26-b7c2-d93b310f721e,"resistor production, surface-mounted",Electrical machinery and apparatus n.e.c.
22ca3482-9144-41a1-b1a1-68b55f8241eb,"resistor production, wirewound, through-hole mounting",Electrical machinery and apparatus n.e.c.
5414df77-a8e9-4e1b-b6ea-2e0f5a55eba9,"retention aid production, for paper production",Chemicals nec
d39552be-8824-4e22-aead-8ec3091bcf83,rice production,Paddy rice
09021b42-0bb0-4aaf-8624-3941dbf9e80b,"rice seed production, for sowing",Paddy rice
48042265-12d3-427c-8adc-31dbc80ea1d0,road construction,Construction work
40c9d1cd-5f53-4d7a-ad94-8b2d51b8157b,"road construction, company, internal",Construction work
4d1dd3c4-5a41-4c78-8043-aa8c60579f58,road maintenance,Construction work
ece686c6-2dde-4e61-adc2-405a185812f1,road vehicle factory construction,Construction work
9522d3e2-2e71-4dcd-9d3a-daca6e430d1b,rock crushing,Stone
9522d3e2-2e71-4dcd-9d3a-daca6e430d1b,rock crushing,Stone
d8da9c84-c98e-4af1-be36-5eed412828c3,rock wool factory construction,Construction work
760e60db-b6d2-4964-826c-f096f3a6b2f8,rock wool production,Other non-metallic mineral products
760e60db-b6d2-4964-826c-f096f3a6b2f8,rock wool production,Other non-metallic mineral products
5a14db3f-e374-429f-8b8a-929327dfd185,"rock wool production, packed",Other non-metallic mineral products
220a08fb-999e-4487-bb1d-8f966282e270,rolling mill production,Construction work
8ed10b19-6261-44e3-9012-efdac8f8d452,roof tile production,"Bricks, tiles and construction products, in baked clay"
94fbaf66-bdd4-4d94-bc79-1a86226f0f0d,"room-connecting overflow element production, steel, approx. 40 m3/h",Machinery and equipment n.e.c.
9d0bde85-1808-442d-a637-ac5076e30603,"rosin size production, for paper production",Chemicals nec
6a7ccc4c-5677-4551-91ed-d8b85add30b9,"router, internet","Radio, television and communication equipment and apparatus"
208724e0-9e35-4f82-bcc4-1bc3f05bf51b,"rutile production, synthetic, 95% titanium dioxide, Becher process",Other non-ferrous metal ores and concentrates
ff344d0a-7b9b-4977-b534-128ec33974ee,"rutile production, synthetic, 95% titanium dioxide, Benelite process",Other non-ferrous metal ores and concentrates
edebe19b-cf06-42ed-8abe-421a399d37b9,"rye grain, feed production, organic",Crops nec
7d3db974-52f6-4eaf-89f3-74d5de02d166,"rye grain, feed production, Swiss integrated production",Crops nec
473ffcdc-c133-407e-aeaa-7c4d18b5dee8,rye production,Crops nec
650ed06b-facf-455b-aa98-4d8e356c75e4,"rye production, organic",Crops nec
5139b053-eea0-4b97-82a2-e375b584c322,"rye production, Swiss integrated production, extensive",Crops nec
83b2e617-fffa-4bb5-800f-3dd6f75f762d,"rye production, Swiss integrated production, intensive",Crops nec
0301fb69-880f-4e85-aa23-36a28cadebfa,"rye seed production, for sowing",Crops nec
417c80d3-99fa-4f5c-beb4-ef69f6c92edf,"rye seed production, organic, for sowing",Crops nec
663bfca5-237a-4564-a8c3-936e75305fc7,"rye seed production, Swiss integrated production, for sowing",Crops nec
dae18d29-6ca4-4ad7-b4da-c1163c474027,samarium europium gadolinium concentrate to generic market for mischmetal,Other non-ferrous metal ores and concentrates
afa9811c-84f2-424d-baab-0b6e392dab1b,sand to generic market for inert filler,Chemicals nec
d3cb9cd6-538d-4fd5-96ae-088451e672af,sand-lime brick production,"Bricks, tiles and construction products, in baked clay"
03db9e00-5ada-4749-a194-067f14b6c893,sanitary ceramics production,Ceramic goods
7fdb9f08-1e4e-478e-893b-bf1c9f2dfe45,sanitary landfill facility construction,Construction work
d882fda2-bf71-4f5b-bbe8-12bc9bd29037,"saw dust, wet, measured as dry mass to generic market for residual softwood, wet",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
78b9cf2e-b44c-4e91-bab0-02d009f1d16b,"sawing and planing, azobe, air dried",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
d39b2b36-ca1c-4db6-a28c-aa3f1a33a05b,"sawing and planing, paran��_��__��_��__ pine, kiln dried",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
93a6c9b5-0ec4-4538-b372-f10b1dff783a,"sawing, hardwood",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
8008f7ec-5534-4336-a10e-488bd4bd3d0b,"sawing, softwood",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
b4673998-36c8-4bf8-b0b2-acfc81cc7b72,sawmill construction,Construction work
60a9e2ef-f616-4073-a5d3-df4518c9d57f,"sawnwood production, hardwood, dried (u=10%), planed",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
77cf6846-50e0-4021-acc6-e910d9b860ea,"sawnwood production, hardwood, dried (u=20%), planed",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
d7b62c78-01d2-4af4-a5cb-d683a3559b74,"sawnwood production, hardwood, raw, dried (u=10%)",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
fbbb7f8c-8001-4b0d-84ab-cf7f8fbb8925,"sawnwood production, hardwood, raw, dried (u=20%)",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
9de8118a-dbfc-4807-a099-9d16ea276f87,"sawnwood production, softwood, dried (u=10%), planed",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
9748c225-2ebf-4b3c-b19a-ce0eddcab4fe,"sawnwood production, softwood, dried (u=20%), planed",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
8f02fe7d-32a5-4a63-b1ae-1423583155ad,"sawnwood production, softwood, raw, dried (u=10%)",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
d35d2ee3-fbbc-41ba-9e81-cfd0c90b3db6,"sawnwood production, softwood, raw, dried (u=20%)",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
9c6fba82-f5bb-4ef9-832e-10d862f5e2b7,scrap preparation facility construction,Construction work
d48760b6-3f5f-40f8-9114-82b208efead2,"seal production, natural rubber based",Rubber and plastic products
bb24da93-9326-49d6-bee4-c79083251a37,"sealing tape production, aluminium/PE, 50 mm wide",Rubber and plastic products
3327f6d3-c5d4-49fa-8861-92f1a32a6d4d,"seawater reverse osmosis module production, 8-inch spiral wound, baseline","Collected and purified water, distribution services of water"
184d0e56-b292-40c4-85e3-b864f7b2e638,"seawater reverse osmosis module production, 8-inch spiral wound, enhanced","Collected and purified water, distribution services of water"
6cd13e97-9b1d-4b10-a079-e9aaceec1a73,"section bar extrusion, aluminium",Aluminium and aluminium products
8bca2dbe-f6a9-4365-b030-d2cf40b75d48,"section bar rolling, steel",Basic iron and steel and of ferro-alloys and first products thereof
6b0f106c-b2e9-44a7-a35a-be56e49f2241,selective catalytic reduction of nitrogen oxides,Chemicals nec
c6aa47f7-1a1e-4b52-9cf5-4d255d0f821b,"selective coating, aluminium sheet, nickel pigmented aluminium oxide",Chemicals nec
e5be88c4-1f49-432a-9c48-0b8c60645dce,"selective coating, copper sheet, black chrome",Chemicals nec
df107a22-35ae-4cd2-93bc-f4d3fcc5eaba,"selective coating, copper sheet, black majic",Chemicals nec
55e3fa6d-ecb0-459d-9ee0-7745628ad984,"selective coating, copper sheet, physical vapour deposition",Chemicals nec
5de1a7a7-624b-4c18-8f20-28fc5e83e2d2,"selective coating, copper sheet, sputtering",Chemicals nec
6e9ca412-dcb1-487f-9e39-f25b3fa6c629,"selective coating, stainless steel sheet, black chrome",Chemicals nec
68cb85d7-4f21-4382-9527-9b2fe16212e0,selenium production,Chemicals nec
c21329fc-7e94-4ccc-aec3-62ce03236eae,"sewer grid construction, 1.1E10l/year, 242 km","Fabricated metal products, except machinery and equipment"
8eb92ddd-1719-4524-b707-8cb0319e6dcd,"sewer grid construction, 1.6E8l/year, 6 km","Fabricated metal products, except machinery and equipment"
ae422a3a-61ce-434c-875c-9e30a814787a,"sewer grid construction, 1E9l/year, 30 km","Fabricated metal products, except machinery and equipment"
c3bbd336-b4ff-48a8-b3a0-8af74049b510,"sewer grid construction, 4.7E10l/year, 583 km","Fabricated metal products, except machinery and equipment"
3a0f80d8-8dc5-46f2-93ea-d037601179d1,"sewer grid construction, 5E9l/year, 110 km","Fabricated metal products, except machinery and equipment"
6d673a58-eff7-4d34-9d69-e922ac60e281,shale brick production,"Cement, lime and plaster"
e695b519-46cb-47d2-93ac-45c5f5dc6e3d,shale quarry operation,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c."
dc52716c-069f-4c62-ba86-e16843b0fe62,"shavings, hardwood, measured as dry mass to generic market for residual wood, dry",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
dc52716c-069f-4c62-ba86-e16843b0fe62,"shavings, hardwood, measured as dry mass to generic market for residual wood, dry",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
5aa12384-2069-4111-8d7d-17e47f86f694,"shavings, softwood, measured as dry mass to generic market for residual wood, dry",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
5aa12384-2069-4111-8d7d-17e47f86f694,"shavings, softwood, measured as dry mass to generic market for residual wood, dry",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
4ae0df4f-a6da-4b32-984e-d6ebbc9c603e,shed construction,Construction work
d9b35346-5cd5-4205-a56e-691a8d906311,"sheep for slaughtering, live weight to generic market for red meat, live weight",Meat animals nec
5d89fe2c-1739-4652-a677-10695579b0c9,"sheep production, for meat",Meat animals nec
b257bd5d-dd39-47b4-adba-63cb0fe1f6c0,"sheep production, for wool","Wool, silk-worm cocoons"
c21f1bca-8752-43bb-8a49-6e89554f00e3,"sheet rolling, aluminium",Aluminium and aluminium products
7f5b74b3-a558-4285-b6fe-6f8f8bd2f7de,"sheet rolling, chromium steel",Basic iron and steel and of ferro-alloys and first products thereof
1a784429-c953-45ef-8bc4-ef44c69351bc,"sheet rolling, copper",Copper products
52d00816-ee6a-4f84-85c7-d16eed6eaa3a,"sheet rolling, steel",Basic iron and steel and of ferro-alloys and first products thereof
338b35dc-ca52-4557-b51e-5d7f988919c9,"silencer production, steel, DN 125",Machinery and equipment n.e.c.
dc30c7f9-8efb-4b78-9918-a79e56183d19,"silencer production, steel, DN 315, 50 mm",Machinery and equipment n.e.c.
fc28c87c-7bd2-40e8-b24b-926844f63f3a,silica sand production,Sand and clay
32ccb911-2e9e-43a5-a97a-02f1052ba5c1,silicon carbide production,Chemicals nec
06160b78-063f-4030-9de6-f5f017069ec3,silicon hydrochloration,Chemicals nec
bb1ed63d-abdb-43e1-ac13-639e053828ba,"silicon production, electronics grade",Chemicals nec
f96d325e-ef6c-45b6-8c57-9dc2efdb35cc,"silicon production, metallurgical grade",Chemicals nec
ae7dec90-3128-4a67-b647-74b6f32b2850,"silicon production, multi-Si, casted",Chemicals nec
20a88280-69dd-49bd-be40-844edefb91c9,"silicon production, single crystal, Czochralski process, electronics",Chemicals nec
ca804301-0d66-4167-9da1-5e40799805a3,"silicon production, single crystal, Czochralski process, photovoltaics",Chemicals nec
03824b56-8a95-4fd1-93d9-385117ed07e4,"silicon production, solar grade, modified Siemens process",Chemicals nec
0a0d151c-d22e-4aa2-a69f-c57c84ccfee4,silicon tetrachloride production,Chemicals nec
966a577a-034f-44d8-b5ea-2bad61c676c6,silicone factory construction,Construction work
ecc4e754-f35b-47fd-9c6b-9e4e220cd4d0,silicone product production,"Plastics, basic"
f5167097-0337-4b13-b232-05791e9c1198,silver-gold mine operation with refinery,Precious metals
e07de157-1fbc-41db-87d3-9b8f17fed40c,single superphosphate production,P- and other fertiliser
89fbbb3a-740a-4048-a399-6b9def99dc97,"single-Si wafer production, for electronics",Chemicals nec
638789c6-2e0b-4ed1-8b9a-5491d91c9e06,"single-Si wafer production, photovoltaic",Chemicals nec
0bfc11bd-cef7-4960-99c9-6f915ff742a0,"sinter production, iron",Iron ores
94fc2539-22ff-48f2-a53c-e932b4f28536,skidder production,"Motor vehicles, trailers and semi-trailers"
145e5644-e8b3-44fb-8aed-733a97476186,"skidding, skidder",Machinery and equipment n.e.c.
145e5644-e8b3-44fb-8aed-733a97476186,"skidding, skidder",Machinery and equipment n.e.c.
33e0d620-e0ef-4385-a350-f12b99792825,"skimmed milk, from cow milk to generic market for protein feed",Dairy products
eb07b8f5-74b2-4465-9334-b3810aadc6d6,"slab and siding, hardwood, wet, measured as dry mass to generic market for residual hardwood, wet",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
ea640c2c-acac-40e2-8048-6933b154c8d2,"slab and siding, softwood, wet, measured as dry mass to generic market for residual softwood, wet",Wood and products of wood and cork (except furniture); articles of straw and plaiting materials
