EXIOBASE 3;;;;US EPA;;;;;;;;;;;;;;;;;;;;;;;
Emission name;Unit ;Compartment;;Flowable;CAS No;Formula;Synonyms;Flow quality;Unit;Directionality;Compartment;External reference;Preferred;Class;Flow UUID;Compartment UUID;Unit UUID;Quality UUID;;;;;;;;;
Endrin;tonnes;air;;Endrin;72-20-8;C12H8Cl6O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=48561;1;Chemicals;6589d0b4-c557-3257-9e0d-88ff7cfa3f4e;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Heptachlor;tonnes;air;;Heptachlor;76-44-8;C10H5Cl7;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=87744;1;Chemicals;23d6a255-e6b7-3d1a-9a8a-b73664ec2d78;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Hexabr.-biph.;tonnes;air;;;;;;;;;;;;;;;;;;;;;;;;;
Mirex;tonnes;air;;Mirex;2385-85-5;C10Cl12;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=92090;1;Chemicals;e82bb562-3b8c-3209-aecb-f79db6955545;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Toxaphene;tonnes;air;;Toxaphene;8001-35-2;-;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=87298;1;Chemicals;463a2f47-28da-34e6-aebe-9ecde8e66439;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
HCH;tonnes;air;;.alpha.-Hexachlorocyclohexane;319-84-6;C6H6Cl6;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=94214;1;Chemicals;53f60a72-bdd7-34f8-8a63-5da87c3c5216;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
HCH;tonnes;air;;.beta.-Hexachlorocyclohexane;319-85-7;C6H6Cl6;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=46241;1;Chemicals;39c99336-5bd4-3cb3-a8df-d883502bff3b;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
HCH;tonnes;air;;.delta.-Hexachlorocyclohexane;319-86-8;C6H6Cl6;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=46240;1;Chemicals;9a5cc87b-f9ad-36b2-94aa-975799a6f9b6;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
DDT;tonnes;air;;;;;;;;;;;;;;;;;;;;;;;;;
PCB;tonnes;air;;Polychlorinated biphenyls;1336-36-3;C12;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=16366;1;Groups;710822e4-c724-386d-830b-b8ecf12bb9ed;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
dioxin;tonnes;air;;Dioxins;n.a.;-;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=96405;1;Groups;55927741-1965-3a67-9479-fe30540f1ef5;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
PM10;tonnes;air;;Particulate matter - PM10;n.a.;;;Mass;kg;emission;air;;1;Groups;1af991f0-463a-378a-8940-528b452df526;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
PAH (total of 4 components, sum of EM_AIR.43, 45, 46, 47);tonnes;air;;Polycyclic aromatic hydrocarbons;130498-29-2;-;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=84476;1;Groups;4a2c52a3-fc11-3af9-8264-2eb03bc77dc8;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Benzene;tonnes;air;;Benzene;71-43-2;C6H6;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=98385;1;Chemicals;49524b59-eb01-3aa4-a586-ede2353a27b3;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
1,3 Butadiene;tonnes;air;;;;;;;;;;;;;;;;;;;;;;;;;
Formaldehyd;tonnes;air;;Formaldehyde;50-00-0;CH2O;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=49201;1;Chemicals;3a4fcbc0-6492-3adf-9514-c3a918eb36a1;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
PM2.5;tonnes;air;;Particulate matter - PM2.5;n.a.;;;Mass;kg;emission;air;;1;Groups;fd022642-c10e-3aa4-b62c-c47cd4fb302c;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Furans;tonnes;air;;;;;;;;;;;;;;;;;;;;;;;;;
Benzo-[a]-pyrene;tonnes;air;;Benzo[a]pyrene;50-32-8;C20H12;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=49190;1;Chemicals;3690f761-3f7c-3d93-a3bf-8e3439766c05;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
PBDEs;tonnes;air;;;;;;;;;;;;;;;;;;;;;;;;;
Benzo-[b]-fluoranthene;tonnes;air;;Benzo(b)fluoranthene;205-99-2;C20H12;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=93562;1;Chemicals;05824898-3532-33a6-b5fe-af8a0770f343;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Benzo-[k]-fluoranthene;tonnes;air;;Benzo[k]fluoranthene;207-08-9;C20H12;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=93556;1;Chemicals;6078e64f-05ef-3fa9-bf9c-c02ddb73fb21;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Indeno-[1,2,3-cd]-pyrene;tonnes;air;;Benzo[ghi]perylene;191-24-2;C22H12;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=91912;1;Chemicals;7e145e90-ed4d-3c84-b19f-a7da241fdb10;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
HCB;tonnes;air;;Hexachlorobenzene;118-74-1;C6Cl6;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=95480;1;Chemicals;e3cf6fd0-9874-3320-a035-b64952a1081a;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
PCDD/F (dioxins and furans);tonnes I-TEQ;air;;Chlorinated dibenzofurans;136677-10-6;-;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=36001;1;Groups;2f84bca2-ebd8-352d-af7e-fef27c06f2d6;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
TSP (total suspended particulate);tonnes;air;;;;;;;;;;;;;;;;;;;;;;;;;
N;tonnes;water;;Nitrogen;7727-37-9;N2;;Mass;kg;emission;water;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=38472;1;Chemicals;6675b934-ff25-3e77-84d5-90117db46979;68a5ef8e-68b8-384c-8097-5c940b8436e8;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
P;tonnes;water;;Phosphorus;7723-14-0;P;;Mass;kg;emission;water;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=38478;1;Chemicals;9aedbbd5-a928-3d5f-982d-878f41ac145c;68a5ef8e-68b8-384c-8097-5c940b8436e8;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
BOD;tonnes;water;;;;;;;;;;;;;;;;;;;;;;;;;
N;tonnes;soil;;Nitrogen;7727-37-9;N2;;Mass;kg;emission;ground;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=38472;1;Chemicals;11f48647-3835-348d-a54a-a50416a0cfcc;9499238e-b0eb-35da-aef1-9114f54a0a44;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
P;tonnes;soil;;Phosphorus;7723-14-0;P;;Mass;kg;emission;ground;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=38478;1;Chemicals;8fd8f112-967b-335d-8899-a84c2ec104e1;9499238e-b0eb-35da-aef1-9114f54a0a44;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Cd;tonnes;soil;;Cadmium;7440-43-9;Cd;;Mass;kg;emission;ground;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=36835;1;Chemicals;3fc54477-36ea-3a5c-9f1b-850a145a87fe;9499238e-b0eb-35da-aef1-9114f54a0a44;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Cu;tonnes;soil;;Copper;7440-50-8;Cu;;Mass;kg;emission;ground;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=36829;1;Chemicals;9bf4bad1-6de9-33a8-9cc0-899a85e9af19;9499238e-b0eb-35da-aef1-9114f54a0a44;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Zn;tonnes;soil;;Zinc;7440-66-6;Zn;;Mass;kg;emission;ground;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=36815;1;Chemicals;25d47d2c-a95e-3131-a477-48a40714f9e3;9499238e-b0eb-35da-aef1-9114f54a0a44;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Pb;tonnes;soil;;Lead;7439-92-1;Pb;;Mass;kg;emission;ground;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=37012;1;Chemicals;6e93e021-ad15-32d0-9cdd-98269a602983;9499238e-b0eb-35da-aef1-9114f54a0a44;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Hg;tonnes;soil;;Mercury;7439-97-6;Hg;;Mass;kg;emission;ground;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=37007;1;Chemicals;97758de8-88db-3d2c-98bc-071fc257869c;9499238e-b0eb-35da-aef1-9114f54a0a44;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Cr;tonnes;soil;;Chromium;7440-47-3;Cr;;Mass;kg;emission;ground;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=36831;1;Chemicals;fd02f9f9-16cb-30da-b528-4a28e3552b8e;9499238e-b0eb-35da-aef1-9114f54a0a44;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Ni;tonnes;soil;;Nickel;7440-02-0;Ni;;Mass;kg;emission;ground;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=37003;1;Chemicals;eced11d2-b6df-3eb4-bf0b-86eaa9459951;9499238e-b0eb-35da-aef1-9114f54a0a44;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
C;tonnes;air;;Carbon;7440-44-0;C;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=36834;1;Chemicals;82d4a31b-8657-3afc-beda-5c278e0104c2;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
other emissions;tonnes;undef;;;;;;;;;;;;;;;;;;;;;;;;;
Carbon dioxide, biogenic;tonnes;air;;Carbon dioxide;124-38-9;CO2;;Mass;kg;emission;air;https://ofmpub.epa.gov/sor_internet/registry/substreg/searchandretrieve/substancesearch/search.do?details=displayDetails&selectedSubstanceId=46795;1;Chemicals;1c9c1507-efca-3167-b445-13385b94ee8c;4061cba4-cb52-3ef2-85a6-55942ed24d37;20aadc24-a391-41cf-b340-3e4529f44bde;93a60a56-a3c8-11da-a746-0800200b9a66;;;;;;;;;
Other emissions nec;tonnes;air;;;;;;;;;;;;;;;;;;;;;;;;;
